timestamp,ref_speed_kmh,actual_speed_kmh,accel_opening,brake_opening,accel_pos,brake_pos,accel_current,brake_current
2026-06-18T20:55:00.845862+00:00,,3.815733642578125,0.0,6.0,1426,1023,538.0,499.0
2026-06-18T20:55:00.947875+00:00,,3.8723101806640625,0.0,6.0,1426,1023,538.0,499.0
2026-06-18T20:55:01.048070+00:00,,3.9207159423828126,0.0,6.0,1426,1023,538.0,499.0
2026-06-18T20:55:01.447194+00:00,,3.9681195068359374,0.0,6.0,1426,1023,538.0,499.0
2026-06-18T20:55:01.847849+00:00,,4.160428161621094,0.0,6.0,1426,1023,538.0,499.0
2026-06-18T20:55:02.248869+00:00,,4.3137579345703125,0.0,6.0,1426,1023,538.0,499.0
2026-06-18T20:55:02.648768+00:00,,4.476588745117188,0.0,6.0,1426,1023,538.0,499.0
2026-06-18T20:55:03.050718+00:00,,4.625594177246094,0.0,6.0,1426,1023,538.0,499.0
2026-06-18T20:55:03.450638+00:00,,4.748879089355468,0.0,6.0,1426,1023,538.0,499.0
2026-06-18T20:55:03.851595+00:00,,4.874852905273437,0.0,0.0,1426,686,538.0,499.0
2026-06-18T20:55:04.251552+00:00,,4.89401123046875,0.0,0.0,1426,686,538.0,499.0
2026-06-18T20:55:04.650806+00:00,,4.925508728027344,0.0,0.0,1426,686,538.0,499.0
2026-06-18T20:55:05.051824+00:00,,4.957964477539063,0.0,0.0,1426,686,538.0,499.0
2026-06-18T20:55:05.452828+00:00,,4.987944641113281,0.0,0.0,1426,686,538.0,499.0
2026-06-18T20:55:05.857824+00:00,,5.015639343261719,0.0,0.0,1426,686,538.0,499.0
2026-06-18T20:55:06.257219+00:00,,5.037928466796875,0.0,0.0,1426,686,538.0,499.0
2026-06-18T20:55:06.661287+00:00,,5.062579650878907,0.0,0.0,1426,686,538.0,499.0
2026-06-18T20:55:06.763878+00:00,,5.083884582519532,0.0,0.0,1426,686,538.0,499.0
2026-06-18T20:55:07.162011+00:00,,5.103601379394531,0.0,0.0,1426,686,538.0,499.0
2026-06-18T20:55:07.263880+00:00,,4.984773559570312,0.0,0.0,1426,686,538.0,499.0
2026-06-18T20:55:07.663892+00:00,,4.969617919921875,0.0,0.0,1426,686,538.0,499.0
2026-06-18T20:55:08.064591+00:00,,4.864332580566407,0.0,0.0,1426,686,538.0,499.0
